t_half_months,t_frontier_months,sovereign_floor_pct_of_c0,sovereign_floor_closed_form_pct,sovereign_floor_h100e,cap_60mo_pct,cap_120mo_pct,frontier_share_t0,c0,afr,kappa,useful_life_years,frontier_doubling_months,domestic_per_month,leakage_per_month,utilisation_ceiling,frontier_scale,dom_growth_yr
inf,37.0,70.5866410670004,70.58663952511459,1321070.6590404958,80.0249841610633,73.67779811777905,6.117903938162493,1871559.0359180623,0.11689147487847072,0.46956711780867927,4.933726674655729,6.436706212847239,21258.53384255131,3237.444070400417,1.0,305915.07399185863,0.0
101.0,46.0,45.58724532985902,45.587245320509595,1628330.1957939232,57.626854526103,48.27822508202909,41.770438169024864,3571898.6396560995,0.169815863857457,0.27410540171983333,5.180986668836763,5.6090550019841725,26362.174437133515,14014.813811580003,1.0,85512.59685623465,0.0
62.0,40.0,37.65111601547694,37.651116012268346,1406146.165304405,50.36401584773249,40.27338734444134,46.436143657765065,3734673.2689846214,0.12228664137029135,0.3990544305858345,3.238104745146631,4.925286423534276,22303.547396798192,14486.81988784148,1.0,80425.99955132381,0.0
inf,29.0,113.28270000153147,113.28270000294613,1489516.907216116,110.31192146746405,112.6414819454289,3.0309033361934596,1314867.0601918735,0.10833675825785821,0.23042609950868564,3.851200338908933,5.613871022151304,29821.718611306478,7940.605195008602,1.0,433820.1896742862,0.0
inf,32.0,50.74411011619904,50.744110116198904,972015.2564554876,55.8889943097669,51.28997694550549,4.885122342602384,1915523.30749257,0.08458235009676683,0.4483035309909468,2.2707030233835246,6.312096240566884,29885.273664345066,5787.058004369684,1.0,392113.68173680984,0.0
inf,43.0,67.29741023051116,67.29740904266399,1734726.8016564117,77.66161343486321,70.60693878138623,13.912114592034051,2577702.1667171447,0.06471460808348284,0.1462448137334653,5.182488894713558,6.182964420070707,17219.71798560877,15553.08832399048,1.0,185284.7135253697,0.0
90.0,59.0,38.395938404711785,38.395935240375856,1745251.1575899904,58.35665572195824,44.919267896563085,60.98024653202801,4545405.660344065,0.11451392609279651,0.3868221800459667,5.338451432609424,6.912913999595205,27791.439657357005,4607.3146522209145,1.0,74538.98465229604,0.0
63.0,44.0,40.52526184653528,40.52526184632833,1937641.7949234569,50.60757873287284,42.263722336454386,14.37416437617041,4781318.384224373,0.11017492028787487,0.44328851413934306,2.8863620651932806,6.7967991005088475,41017.50154920906,14924.942929016008,1.0,332632.788877166,0.0
57.0,48.0,33.54449579026846,33.54449577618522,969753.0047285412,48.53832933302802,36.94162233727838,52.47881100559038,2890945.2411858123,0.09562853383071156,0.12290755287220978,4.352848852298203,5.815000874300462,18059.741293976847,5707.474269949228,1.0,55087.857094892075,0.0
42.0,44.0,38.29547099362383,38.29547099362388,1179730.2615101796,43.83802933696834,38.796041111498184,17.099717318362284,3080599.9532075315,0.10825150267925572,0.08725794761389678,2.5023323948033966,6.742615492418932,35369.274387126105,11125.00521890749,1.0,180155.0222060966,0.0
inf,33.0,154.91672989955296,154.91672990904667,1864066.0523408267,142.45715809046123,152.13566679959877,3.542800306001225,1203269.687882952,0.10039583160435939,0.3624862050865364,3.375938455577161,5.950105146459092,33392.54292997959,12620.98478939089,1.0,339638.02189039777,0.0
inf,58.0,149.05158074817305,149.05158513159026,2832574.131199799,132.24348194935115,143.3597279369597,28.262051757048734,1900398.5848264936,0.13671897092907162,0.47995000474936805,5.797392906249504,6.748914846016242,38095.218053555705,12865.13980381612,1.0,67242.06017181757,0.0
26.0,34.0,20.22406987091337,20.224069870913286,854017.2967496394,27.980387608256706,20.984058046556456,12.550037275150393,4222776.632995631,0.1234779609437897,0.18065601541025667,2.4420189770003486,5.9362933975342695,18165.691526753788,14462.46733187627,1.0,336475.22636103304,0.0
inf,38.0,74.66217174442309,74.66217174433784,903526.6693859342,78.97925618591613,75.40458857168503,10.946228765741397,1210153.2118283492,0.13964379299084034,0.08502692143192296,4.406424783936213,5.8159054564196895,17371.5381431877,8814.13390567248,1.0,110554.35051894646,0.0
inf,33.0,51.42771191573966,51.427711913920774,2001094.4105805592,61.17218210712074,53.39483548303592,10.10383921906335,3891081.9401399735,0.13711508865142405,0.12433945162166472,4.792736949794542,5.27258828210258,41741.58440316132,11077.261819627636,1.0,385109.24964032497,0.0
inf,47.0,75.6731515207191,75.67315151660175,1935810.2552106571,81.04011703599267,76.87168117071157,24.78931171378767,2558120.3059590263,0.07192125783744409,0.13102030138881582,3.8276184652670464,6.043199372230127,36119.0402917619,11790.085306919436,1.0,103194.48702305902,0.0
inf,47.0,64.40665071030892,64.40665068262703,2085955.0410871217,73.06341770020948,66.5473648206185,26.225579712797,3238726.1534052165,0.1384298052155332,0.33133573877836037,4.52717813474582,6.1425079925497705,31997.780061226546,16297.540474475214,1.0,123494.93086037872,0.0
inf,48.0,164.25979922164052,164.25979922164206,1474156.0115589742,156.33890426426524,163.2901167495728,9.342558022556256,897453.9227153521,0.12471987649198506,0.14585892555113383,2.924540322891552,6.641589135842652,43372.82419888406,7567.014050991481,1.0,96060.83478942057,0.0
inf,52.0,95.80155015044714,95.80155009602669,2913608.583750378,96.91678276570956,96.13659893217172,18.790974207091825,3041295.865437287,0.08282286901441645,0.31997994836087923,4.359314923768392,6.829574169332291,43848.03473446734,14250.001355476834,1.0,161848.7595118663,0.0
39.0,37.0,37.61919309015882,37.619193090158774,974287.4898202972,42.5720175324195,38.01644841446002,19.740833863208685,2589868.1225971617,0.07002077003712465,0.3861926481053535,2.023621113416693,5.450422648225965,33686.46300813138,6434.992344055899,1.0,131193.4511248758,0.0
inf,40.0,102.95260454069937,102.95260454104155,1778725.320393553,102.21907358796132,102.79451494874994,14.00878471281799,1727712.7939880188,0.15649459941113908,0.21208301542357905,5.030254640198357,5.536410084442159,39849.61770406992,5274.138453385109,1.0,123330.66924835867,0.0
34.0,46.0,24.253023960120927,24.253023960096108,930747.9943937489,35.35422136937024,25.88688284651377,36.03912289289345,3837657.5058193617,0.106550466841807,0.10726311369240044,3.2650855140783905,6.23141317289822,18896.33812983943,10449.589143086096,1.0,106485.87417692422,0.0
61.0,50.0,42.5940742067002,42.594074206697265,1050510.9033218762,50.003324635401235,43.55770982938537,36.89905359991298,2466331.110341699,0.16979720234636297,0.14267713210744043,3.6467216241146763,6.432911702046023,23060.061539931612,12204.679313762948,1.0,66839.95576373035,0.0
inf,42.0,103.92456624433031,103.92456627809426,1954263.0555390166,102.63499455863119,103.55399277112566,12.472700094344324,1880463.0379158624,0.13798844375966263,0.36951425829500406,5.222901383771415,5.909433899622358,26661.338104707764,13763.810211549515,1.0,150766.31552846747,0.0
inf,48.0,60.626187709693404,60.6261876763041,2559283.81169301,70.37769215244974,63.049421208896774,41.71187723368498,4221416.368695423,0.114609219372507,0.05916061859871956,5.875501877486795,5.720648583404532,42714.50944082432,16067.681895668855,1.0,101204.1808870295,0.0
34.0,45.0,24.66545522389568,24.66545522388326,1023468.2896668379,35.228439624509114,26.150239231733607,36.46104348285855,4149399.556491099,0.12688630030961146,0.05854284631120872,3.6531833380595002,6.093345368442589,26825.831448563902,6162.269860008773,1.0,113803.64246683885,0.0
inf,32.0,85.6941932564653,85.69419324018963,2224062.750128573,89.23104165775088,86.59185164189867,9.343284506409411,2595348.25594589,0.11638123318156397,0.19099203407344648,4.990476477986725,4.915288195263482,35920.609995571955,14516.596072781862,1.0,277776.8625332456,0.0
44.0,47.0,23.406280510775787,23.406280478820545,909513.4092577462,41.513173736517345,27.697770527030595,56.09913903808331,3885766.509715306,0.06690370660256569,0.08643112909420524,4.158951816912664,5.719954140787405,17255.088570342028,4349.98505187772,1.0,69266.0631935443,0.0
inf,37.0,77.6706188050768,77.67061880507514,872448.3650304012,80.47204782232178,78.0434498612812,5.474804691371499,1123266.916695886,0.13798176839607437,0.4806651067992173,2.521124745295178,6.650883976928662,20182.346198538664,8655.58836018395,1.0,205170.22615732712,0.0
96.0,44.0,45.11807469784988,45.11807469099863,2013661.2926772707,57.036554103436934,47.72535840251478,13.35938105071724,4463092.2444331,0.06390834170925253,0.183022626676806,3.4430697702029334,6.838974960139416,39339.235422816295,11225.501513562385,1.0,334079.2681554274,0.0
inf,46.0,44.02329252647036,44.02328947134877,1832340.1095510172,62.30434362623987,50.02025778313036,40.48349129394576,4162205.96959954,0.07203628040902649,0.15202659500340548,5.546046858435853,5.6234111369729485,19983.51465507994,13824.823323027676,1.0,102812.42641298556,0.0
inf,43.0,50.483847274751795,50.4838467232717,1714257.0472447274,64.92336203909649,54.746635835631395,32.20340889952211,3395654.53067613,0.15350100409048847,0.41648896639589805,5.631710971063832,5.44412224928968,27417.12160538114,7297.125342299005,1.0,105443.94667256859,0.0
48.0,33.0,39.01429409845034,39.014294098449824,1068082.861558628,45.946226773047286,39.81393871023705,18.400237884791963,2737670.605710261,0.09835386726789844,0.37979650939175563,2.357024536209654,4.808990672626934,23593.433288969987,14168.967467798142,1.0,148784.5223986469,0.0
86.0,41.0,39.25688853459564,39.256887746431104,1531973.899075152,57.198745432797836,44.60683523758697,9.074058750046117,3902433.3212885177,0.1289700550804847,0.3890942221943339,5.085756577551232,6.780128219192344,19613.21841536216,11147.930656549544,1.0,430064.8065859927,0.0
49.0,40.0,30.95427544489987,30.954275442062375,971430.6537801978,44.83217559227274,33.77411637075494,30.128550931380744,3138276.182588709,0.16931159460192255,0.37995202241898257,3.9722006345316965,5.380233431272459,17903.97861174383,7746.562148304269,1.0,104162.86497602514,0.0
102.0,46.0,48.09321473120942,48.09321473119855,1013462.1450508888,55.38674910739232,49.13559130818464,22.508514587465072,2107287.172868518,0.16651310729345245,0.3605432545485535,2.9128652055765394,6.373085101444505,26675.47579087058,5941.119786568327,1.0,93621.77875754006,0.0
inf,44.0,122.9891879517576,122.98918795347278,1598439.2911256398,118.08054261847715,121.95286145743871,16.284856814672917,1299658.3827780262,0.06391895702603753,0.11136183938714066,3.6217933872569237,5.8040392968355965,37411.01445353465,3598.824166510378,1.0,79807.78692552047,0.0
inf,33.0,98.53920772070921,98.53920772070906,1334684.8049312248,98.66635038240142,98.5570339964465,4.501566769208414,1354470.8099481955,0.12771930546082227,0.20093130013008492,3.0286685943987997,5.913948022431692,27395.605927312416,15838.92086025082,1.0,300888.7526034352,0.0
inf,37.0,64.27974752601202,64.27974676895478,1570372.333757799,75.20407498537158,67.6450064662575,6.763924202179345,2443028.1608096207,0.061427830381595404,0.14881215133200248,4.8733618554672,6.305310256441234,19047.63690200719,11548.496335972077,1.0,361185.0292501022,0.0
inf,43.0,68.52715334879237,68.52715306720748,2162961.6534801763,77.5346662788908,71.1485561649644,14.106578848371104,3156357.075670492,0.1116950226744935,0.3353337868170388,4.772156177550331,6.203999020343495,31400.971311412402,12871.83593096067,1.0,223750.7130252888,0.0
inf,45.0,49.33574855901772,49.33574845197339,1605591.6536914145,62.54124047417601,52.82564358262669,35.23174115826271,3254418.348939676,0.1689018437813316,0.4492305395920146,5.022236037243715,5.595439544893369,26964.230229019216,8499.58139265696,1.0,92371.77164536573,0.0
inf,46.0,55.01633187926666,55.01625175023454,2505188.2149655716,73.41399923440505,62.63419767431936,12.49972495350687,4553535.52189413,0.06321141135552898,0.41964508412893287,5.712493748347849,6.931444364072469,21574.918114074997,14970.483897468752,1.0,364290.8575053573,0.0
inf,31.0,159.93339720579218,159.9333986972975,1576495.7193883914,141.10647267477984,154.07803225418502,3.131580843825577,985720.1478437029,0.12309991372019846,0.4526625130918294,4.837079535182577,5.790625700225492,22988.074554092782,7588.590335306261,1.0,314767.58768249943,0.0
inf,40.0,76.92201004411031,76.9220100440545,1299795.857254101,80.68823597996222,77.55632973875849,17.840343038490147,1689758.0504055256,0.17170037598514293,0.31269139705528365,3.627045523287924,5.52768897011389,29714.33039616933,8579.648724765208,1.0,94715.55825803964,0.0
inf,34.0,87.34545285171495,87.34545285171482,1069488.6542771033,88.51165565465293,87.4597502161865,9.650651392121507,1224435.4106134842,0.14800650883358624,0.23783367275844783,2.450153292740353,5.2602177931250065,26242.5642142037,14676.06626790304,1.0,126875.93415850411,0.0
inf,37.0,175.40696000192003,175.40696659438896,2783447.35981984,149.71313731733747,166.71618611633284,12.42512447912938,1586851.1487738984,0.1280573502063706,0.4482230758333668,5.685819171082237,4.937145094281398,43319.67364935797,6797.050820852838,1.0,127713.09868479386,0.0
43.0,51.0,39.679888321194426,39.67988832119426,829986.9386662552,44.67631019354942,40.098792147750586,40.876674109651134,2091706.8413797175,0.0801878293661884,0.33372175177053226,2.0590293604483336,6.635815185948593,26795.470806772082,6795.880317588539,1.0,51171.16025067846,0.0
58.0,33.0,35.585087296076914,35.58508729182863,1053507.327807727,49.03823588597025,38.40482092320588,10.120972460785126,2960530.4015198275,0.14958220033585795,0.0936858049129548,5.6781060769149265,5.341654600483664,22649.778320777634,4493.5815413058135,1.0,292514.4212170069,0.0
29.0,38.0,34.151204432309854,34.15120443230974,888266.5193453223,37.301802706071754,34.30318381616799,13.73156548152904,2600981.5293804077,0.163025678514201,0.11212701438180109,2.0702756441653314,6.314962177299695,39407.80206264831,4587.076377429172,1.0,189416.24193389365,0.0
inf,36.0,62.780776199743215,62.780776182356,1327383.6453425393,71.45596844619905,64.855642340459,6.922099441283569,2114315.441273516,0.10508073959391702,0.4122355051266647,3.536940531047674,6.212342091291391,14877.475346962206,16396.814615482996,1.0,305444.2455223465,0.0
inf,30.0,87.42343240573507,87.42343240573452,1195552.4947187733,88.51143786068285,87.52043111263403,4.707582434444219,1367542.3874576031,0.17121851250025505,0.09961144071670201,2.9831570077645093,5.50976404488479,34852.03138232253,12535.222407535803,1.0,290497.8099696424,0.0
inf,46.0,60.551918962103514,60.55191896195734,707750.4965011617,67.27337364836357,61.7155939310225,13.12660238447283,1168832.480675151,0.11989532216988084,0.3601496780876545,2.8890193326756552,6.936163980452945,17707.880928688683,2839.4559405225655,1.0,89043.03234306368,0.0
56.0,36.0,31.764978381661518,31.7649783461199,815181.3015764413,48.015475775307515,35.67596174869873,13.364520310352232,2566289.489581582,0.08012550722145995,0.4746683647489104,3.5522424597322724,5.523688593195512,13624.6761950957,5498.955095681007,1.0,192022.56646605715,0.0
inf,41.0,102.96666429187586,102.96666429676023,2239804.5854795747,102.08454557766906,102.73980351669971,6.626478855218123,2175271.580256773,0.10600038243031176,0.25545924002116743,4.411681517864018,6.715849942437947,34285.92189807395,16072.049308088363,1.0,328269.6025723861,0.0
66.0,38.0,43.37145085659396,43.37145085658335,1299564.0342177695,51.28700979480133,44.49484112645232,13.4158344781617,2996358.223096405,0.09448536090505093,0.3561596252180968,2.6027394281020007,5.9616712213759175,27065.360757223774,14543.492469558087,1.0,223344.9009805449,0.0
inf,48.0,83.65052594705573,83.65052594703822,1558686.249758015,86.12420765116552,84.04601874402582,20.74618892394026,1863331.0814381992,0.16767724503545325,0.49017995948315357,2.7770656938971134,6.324833213133947,33550.54003667155,13834.362852809587,1.0,89815.58435959247,0.0
38.0,41.0,22.955350766683182,22.9553507656497,1046499.1328862556,37.36887773239931,25.672824872942236,12.832057067386838,4558846.185897182,0.1324577105028026,0.26379798737251203,3.619676460784995,6.733147627534158,18281.82061066956,10586.989328706757,1.0,355270.09909297107,0.0
30.0,35.0,20.587415155527214,20.587415155521228,848304.556793748,31.14727167462289,21.995393058199888,15.825944298253786,4120500.560100665,0.13602798610987615,0.06507054721249553,3.6134701390179607,5.544032214645405,24734.933619993808,3338.0513109991716,1.0,260363.6460767346,0.0
